Sample_ID,site,site_shortcode,week,Region,season,date,year,size,size_code,total_organisms,C_Polychaete,P_Echinodermata,P_mollusca,sP_Crustacea,sP_Vertebrata,P_Sipuncula,unknown ,sC_Sedentaria ,sC_Errantia_Aciculata ,C_Ophiuroidea ,C_Echinoidea,C_Caudofoveata ,C_Bivalvia ,C_Gastropoda ,C_Scaphopoda,O_Amphipoda,sO_Cladocera ,sC_Copepoda ,O_Decapoda ,O_Cumacea ,C_Ostracoda ,fragments,temp,sal_psu,DO_sat,DO_mgL,pH,Chlorophyll_ugL,BGA_ugL,BGA_RFU,depth
PUCL_W19_OB_NS_LG,P_Caracol,PUCL,W19,OB,NS,2/28/18,2018,500,LG,2,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,20,27.2,35.37,50.8,3.31,8.32,3.13,7.9,2.96,23.1
PUCL_W19_OB_NS_SM,P_Caracol,PUCL,W19,OB,NS,2/28/18,2018,250,SM,2,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,10,27.2,35.37,50.8,3.31,8.32,3.13,7.9,2.96,23.1
PUCL_W19_OB_NS_SM,P_Caracol,PUCL,W19,OB,NS,2/28/18,2018,combined,SUM,4,1,1,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,30,27.2,35.37,50.8,3.31,8.32,3.13,7.9,2.96,23.1
PUCL_W20_OB_NS_LG,P_Caracol,PUCL,W20,OB,NS,3/6/18,2018,500,LG,6,3,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,27.6,35.61,89.5,5.78,8.5,1.99,6.07,2.29,17.3
PUCL_W20_OB_NS_SM,P_Caracol,PUCL,W20,OB,NS,3/6/18,2018,250,SM,13,11,0,1,1,0,0,0,10,1,0,0,1,0,0,0,0,0,1,0,0,0,18,27.6,35.61,89.5,5.78,8.5,1.99,6.07,2.29,17.3
PUCL_W20_OB_NS_SM,P_Caracol,PUCL,W20,OB,NS,3/6/18,2018,combined,SUM,19,14,0,1,1,0,0,3,13,1,0,0,1,0,0,0,0,0,1,0,0,0,21,27.6,35.61,89.5,5.78,8.5,1.99,6.07,2.29,17.3
PUCL_W21_OB_NS_LG,P_Caracol,PUCL,W21,OB,NS,3/13/18,2018,500,LG,4,2,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,27.5,35.39,89.9,5.83,8.49,2.81,6.48,2.44,17.6
PUCL_W21_OB_NS_SM,P_Caracol,PUCL,W21,OB,NS,3/13/18,2018,250,SM,12,11,0,0,1,0,0,0,9,2,0,0,0,0,0,0,0,0,0,1,0,0,48,27.5,35.39,89.9,5.83,8.49,2.81,6.48,2.44,17.6
PUCL_W21_OB_NS_SM,P_Caracol,PUCL,W21,OB,NS,3/13/18,2018,combined,SUM,16,13,0,0,1,0,2,0,9,4,0,0,0,0,0,0,0,0,0,1,0,0,51,27.5,35.39,89.9,5.83,8.49,2.81,6.48,2.44,17.6
PUCL_W22_OB_NS_LG,P_Caracol,PUCL,W22,OB,NS,3/20/18,2018,500,LG,5,2,0,3,0,0,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,5,28.2,35.02,97.9,6.28,8.55,0.56,3.63,1.4,12.7
PUCL_W22_OB_NS_SM,P_Caracol,PUCL,W22,OB,NS,3/20/18,2018,250,SM,10,6,0,0,4,0,0,0,3,3,0,0,0,0,0,0,0,0,0,4,0,0,9,28.2,35.02,97.9,6.28,8.55,0.56,3.63,1.4,12.7
PUCL_W22_OB_NS_SM,P_Caracol,PUCL,W22,OB,NS,3/20/18,2018,combined,SUM,15,8,0,3,4,0,0,0,5,3,0,0,0,3,0,0,0,0,0,4,0,0,14,28.2,35.02,97.9,6.28,8.55,0.56,3.63,1.4,12.7
PUCL_W23_OB_NS_LG,P_Caracol,PUCL,W23,OB,NS,3/27/18,2018,500,LG,8,5,0,3,0,0,0,0,2,3,0,0,0,3,0,0,0,0,0,0,0,0,11,27.9,35.3,97.7,6.29,8.55,0.99,3.93,1.51,15.6
PUCL_W23_OB_NS_SM,P_Caracol,PUCL,W23,OB,NS,3/27/18,2018,250,SM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,27.9,35.3,97.7,6.29,8.55,0.99,3.93,1.51,15.6
PUCL_W23_OB_NS_SM,P_Caracol,PUCL,W23,OB,NS,3/27/18,2018,125,SM,35,5,0,0,3,0,27,0,3,2,0,0,0,0,0,0,0,0,2,1,0,0,1,27.9,35.3,97.7,6.29,8.55,0.99,3.93,1.51,15.6
PUCL_W23_OB_NS_SM,P_Caracol,PUCL,W23,OB,NS,3/27/18,2018,combined,SUM,43,10,0,3,3,0,27,0,5,5,0,0,0,3,0,0,0,0,2,1,0,0,24,27.9,35.3,97.7,6.29,8.55,0.99,3.93,1.51,15.6
PUCL_W24_OB_NS_LG,P_Caracol,PUCL,W24,OB,NS,4/3/18,2018,500,LG,7,5,0,0,1,0,0,1,5,0,0,0,0,0,0,0,0,0,0,1,0,0,11,28.3,35.18,99.4,6.37,8.19,0.79,4.18,1.59,13
PUCL_W24_OB_NS_SM,P_Caracol,PUCL,W24,OB,NS,4/3/18,2018,250,SM,15,14,0,0,0,0,0,1,8,6,0,0,0,0,0,0,0,0,0,0,0,0,26,28.3,35.18,99.4,6.37,8.19,0.79,4.18,1.59,13
PUCL_W24_OB_NS_SM,P_Caracol,PUCL,W24,OB,NS,4/3/18,2018,combined,SUM,22,19,0,0,1,0,0,2,13,6,0,0,0,0,0,0,0,0,0,1,0,0,37,28.3,35.18,99.4,6.37,8.19,0.79,4.18,1.59,13
PUCL_W25_OB_NS_LG,P_Caracol,PUCL,W25,OB,NS,4/10/18,2018,500,LG,14,6,0,4,2,0,1,1,5,1,0,0,0,4,0,0,0,1,0,1,0,0,14,28.6,35.63,99.7,6.33,8.18,1.03,4.06,1.55,15.8
PUCL_W25_OB_NS_SM,P_Caracol,PUCL,W25,OB,NS,4/10/18,2018,250,SM,12,12,0,0,0,0,0,0,10,2,0,0,0,0,0,0,0,0,0,0,0,0,21,28.6,35.63,99.7,6.33,8.18,1.03,4.06,1.55,15.8
PUCL_W25_OB_NS_SM,P_Caracol,PUCL,W25,OB,NS,4/10/18,2018,combined,SUM,26,18,0,4,2,0,1,1,15,3,0,0,0,4,0,0,0,1,0,1,0,0,35,28.6,35.63,99.7,6.33,8.18,1.03,4.06,1.55,15.8
PUCL_W26_OB_NS_LG,P_Caracol,PUCL,W26,OB,NS,4/18/18,2018,500,LG,8,5,0,0,2,0,0,1,4,1,0,0,0,0,0,0,0,0,0,2,0,0,17,28.6,35.75,86.4,5.49,8.14,2.36,6.55,2.46,16.7
PUCL_W26_OB_NS_SM,P_Caracol,PUCL,W26,OB,NS,4/18/18,2018,250,SM,22,19,0,0,0,0,0,3,19,0,0,0,0,0,0,0,0,0,0,0,0,0,73,28.6,35.75,86.4,5.49,8.14,2.36,6.55,2.46,16.7
PUCL_W26_OB_NS_SM,P_Caracol,PUCL,W26,OB,NS,4/18/18,2018,combined,SUM,30,24,0,0,2,0,0,4,23,1,0,0,0,0,0,0,0,0,0,2,0,0,90,28.6,35.75,86.4,5.49,8.14,2.36,6.55,2.46,16.7
PUCL_W27_OB_NS_LG,P_Caracol,PUCL,W27,OB,NS,4/24/18,2018,500,LG,15,7,0,4,2,0,2,0,3,4,0,0,0,3,1,0,0,0,0,2,0,0,15,28.6,35.45,95.1,6.05,8.21,1.88,5.24,1.98,14.5
PUCL_W27_OB_NS_SM,P_Caracol,PUCL,W27,OB,NS,4/24/18,2018,250,SM,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,28.6,35.45,95.1,6.05,8.21,1.88,5.24,1.98,14.5
PUCL_W27_OB_NS_SM,P_Caracol,PUCL,W27,OB,NS,4/24/18,2018,combined,SUM,16,7,0,4,2,0,2,1,3,4,0,0,0,3,1,0,0,0,0,2,0,0,19,28.6,35.45,95.1,6.05,8.21,1.88,5.24,1.98,14.5
PUCL_W28_OB_NS_LG,P_Caracol,PUCL,W28,OB,NS,5/2/18,2018,500,LG,9,5,0,2,2,0,0,0,2,3,0,0,0,1,1,0,0,0,0,2,0,0,19,28.713,35.44,93.9,5.97,8.21,1.6,5.37,2.03,14.716
PUCL_W28_OB_NS_SM,P_Caracol,PUCL,W28,OB,NS,5/2/18,2018,250,SM,7,5,0,0,2,0,0,0,5,0,0,0,0,0,0,0,0,0,1,1,0,0,85,28.713,35.44,93.9,5.97,8.21,1.6,5.37,2.03,14.716
PUCL_W28_OB_NS_SM,P_Caracol,PUCL,W28,OB,NS,5/2/18,2018,combined,SUM,16,10,0,2,4,0,0,0,7,3,0,0,0,1,1,0,0,0,1,3,0,0,104,28.713,35.44,93.9,5.97,8.21,1.6,5.37,2.03,14.716
PUCL_W29_OB_NS_LG,P_Caracol,PUCL,W29,OB,NS,5/9/18,2018,500,LG,3,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,14,28.921,35.71,95.6,6.05,8.24,1.07,4.08,1.56,14.663
PUCL_W29_OB_NS_SM,P_Caracol,PUCL,W29,OB,NS,5/9/18,2018,250,SM,10,7,0,0,1,0,0,2,3,4,0,0,0,0,0,0,0,0,1,0,0,0,67,28.921,35.71,95.6,6.05,8.24,1.07,4.08,1.56,14.663
PUCL_W29_OB_NS_SM,P_Caracol,PUCL,W29,OB,NS,5/9/18,2018,combined,SUM,13,8,0,1,1,1,0,2,4,4,0,0,0,1,0,0,0,0,1,0,0,0,81,28.921,35.71,95.6,6.05,8.24,1.07,4.08,1.56,14.663
PUCL_W30_OB_NS_LG,P_Caracol,PUCL,W30,OB,NS,5/15/18,2018,500,LG,23,8,1,9,4,0,0,1,3,5,1,0,3,6,0,0,0,0,1,1,1,1,27,29.2,35.56,96.5,6.08,8.24,1.16,3.96,1.51,15.4
PUCL_W30_OB_NS_SM,P_Caracol,PUCL,W30,OB,NS,5/15/18,2018,250,SM,8,5,0,0,3,0,0,0,4,1,0,0,0,0,0,0,0,0,1,1,0,1,22,29.2,35.56,96.5,6.08,8.24,1.16,3.96,1.51,15.4
PUCL_W30_OB_NS_SM,P_Caracol,PUCL,W30,OB,NS,5/15/18,2018,combined,SUM,31,13,1,9,7,0,0,1,7,6,1,0,3,6,0,0,0,0,2,2,1,2,49,29.2,35.56,96.5,6.08,8.24,1.16,3.96,1.51,15.4
PUCL_W31_OB_NS_LG,P_Caracol,PUCL,W31,OB,NS,5/22/18,2018,500,LG,11,2,0,3,3,0,0,3,0,2,0,0,0,1,2,0,0,0,1,1,0,1,8,29.306,35.88,93.4,5.86,8.05,3.13,6.37,3,16.496
PUCL_W31_OB_NS_SM,P_Caracol,PUCL,W31,OB,NS,5/22/18,2018,250,SM,5,1,0,0,1,0,0,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,15,29.306,35.88,93.4,5.86,8.05,3.13,6.37,3,16.5
PUCL_W31_OB_NS_SM,P_Caracol,PUCL,W31,OB,NS,5/22/18,2018,combined,SUM,16,3,0,3,4,0,0,6,0,3,0,0,0,1,2,0,0,0,1,2,0,1,23,29.306,35.88,93.4,5.86,8.05,3.13,6.37,3,16.5
PUCL_W32_OB_NS_LG,P_Caracol,PUCL,W32,OB,NS,5/29/18,2018,500,LG,13,5,0,4,2,0,2,0,4,1,0,0,2,2,0,0,0,0,1,0,1,0,22,29.609,35.98,80.2,5.01,7.97,4.23,12.1,4.55,15.87
PUCL_W32_OB_NS_SM,P_Caracol,PUCL,W32,OB,NS,5/29/18,2018,250,SM,3,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,10,29.609,35.98,80.2,5.01,7.97,4.23,12.1,4.55,15.87
PUCL_W32_OB_NS_SM,P_Caracol,PUCL,W32,OB,NS,5/29/18,2018,combined,SUM,16,6,0,4,3,0,2,1,4,2,0,0,2,2,0,0,0,0,1,0,1,1,32,29.609,35.98,80.2,5.01,7.97,4.23,12.1,4.55,15.87
PUCL_W33_OB_NS_LG,P_Caracol,PUCL,W33,OB,NS,6/6/18,2018,500,LG,14,13,0,0,0,1,0,0,6,7,0,0,0,0,0,0,0,0,0,0,0,0,10,29.846,35.8,93.9,5.85,8.07,2.13,6.76,2.83,14.639
PUCL_W33_OB_NS_SM,P_Caracol,PUCL,W33,OB,NS,6/6/18,2018,250,SM,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,13,29.846,35.8,93.9,5.85,8.07,2.13,6.76,2.83,14.639
PUCL_W33_OB_NS_SM,P_Caracol,PUCL,W33,OB,NS,6/6/18,2018,combined,SUM,15,14,0,0,0,1,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,23,29.846,35.8,93.9,5.85,8.07,2.13,6.76,2.83,14.639
PUCL_W34_OB_NS_LG,P_Caracol,PUCL,W34,OB,NS,6/12/18,2018,500,LG,7,1,0,2,4,0,0,0,0,1,0,0,0,2,0,0,0,0,1,3,0,0,12,28.608,35.54,87.6,5.57,8.1,1.77,6.92,2.88,16.511
PUCL_W34_OB_NS_SM,P_Caracol,PUCL,W34,OB,NS,6/12/18,2018,250,SM,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,28.608,35.54,87.6,5.57,8.1,1.77,6.92,2.88,16.511
PUCL_W34_OB_NS_SM,P_Caracol,PUCL,W34,OB,NS,6/12/18,2018,combined,SUM,8,1,0,2,5,0,0,0,0,1,0,0,0,2,0,0,0,0,1,4,0,0,14,28.608,35.54,87.6,5.57,8.1,1.77,6.92,2.88,16.511
PUCL_W35_OB_NS_LG,P_Caracol,PUCL,W35,OB,NS,6/19/18,2018,500,LG,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,29.068,35.51,78.2,4.94,8.07,1.96,6.33,2.69,15.12
PUCL_W35_OB_NS_SM,P_Caracol,PUCL,W35,OB,NS,6/19/18,2018,250,SM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,29.068,35.51,78.2,4.94,8.07,1.96,6.33,2.69,15.12
PUCL_W35_OB_NS_SM,P_Caracol,PUCL,W35,OB,NS,6/19/18,2018,combined,SUM,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,29.068,35.51,78.2,4.94,8.07,1.96,6.33,2.69,15.12
PUCL_W36_OB_NS_LG,P_Caracol,PUCL,W36,OB,NS,6/26/18,2018,500,LG,6,2,0,3,1,0,0,0,2,0,0,0,0,3,0,0,0,0,0,1,0,0,14,29.192,35.83,80.2,5.04,8.03,2.24,3.03,2.82,15.996
PUCL_W36_OB_NS_SM,P_Caracol,PUCL,W36,OB,NS,6/26/18,2018,250,SM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.192,35.83,80.2,5.04,8.03,2.24,3.03,2.82,15.996
PUCL_W36_OB_NS_SM,P_Caracol,PUCL,W36,OB,NS,6/26/18,2018,combined,SUM,6,2,0,3,1,0,0,0,2,0,0,0,0,3,0,0,0,0,0,1,0,0,14,29.192,35.83,80.2,5.04,8.03,2.24,3.03,2.82,15.996
PUCL_W37_OB_NS_LG,P_Caracol,PUCL,W37,OB,NS,7/3/18,2018,500,LG,6,6,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,16,29.218,35.93,57.2,3.6,7.95,1.7,2.27,2.37,17.748
PUCL_W37_OB_NS_SM,P_Caracol,PUCL,W37,OB,NS,7/3/18,2018,250,SM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,29.218,35.93,57.2,3.6,7.95,1.7,2.27,2.37,17.748
PUCL_W37_OB_NS_SM,P_Caracol,PUCL,W37,OB,NS,7/3/18,2018,combined,SUM,6,6,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,20,29.218,35.93,57.2,3.6,7.95,1.7,2.27,2.37,17.748
PUCL_W38_OB_NS_LG,P_Caracol,PUCL,W38,OB,NS,7/11/18,2018,500,LG,8,7,0,1,0,0,0,0,4,3,0,0,0,1,0,0,0,0,0,0,0,0,6,28.536,35.12,77,4.91,8.03,1.17,1.89,2.14,15.287
PUCL_W38_OB_NS_SM,P_Caracol,PUCL,W38,OB,NS,7/11/18,2018,250,SM,3,3,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,4,28.536,35.12,77,4.91,8.03,1.17,1.89,2.14,15.287
PUCL_W38_OB_NS_SM,P_Caracol,PUCL,W38,OB,NS,7/11/18,2018,combined,SUM,11,10,0,1,0,0,0,0,6,4,0,0,0,1,0,0,0,0,0,0,0,0,10,28.536,35.12,77,4.91,8.03,1.17,1.89,2.14,15.287
PUCL_W39_OB_NS_LG,P_Caracol,PUCL,W39,OB,NS,7/17/18,2018,500,LG,3,0,0,3,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,2,28.314,35.25,79.6,5.1,8.08,1.03,1.77,2.07,16.304
PUCL_W39_OB_NS_SM,P_Caracol,PUCL,W39,OB,NS,7/17/18,2018,250,SM,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,28.314,35.25,79.6,5.1,8.08,1.03,1.77,2.07,16.304
PUCL_W39_OB_NS_SM,P_Caracol,PUCL,W39,OB,NS,7/17/18,2018,combined,SUM,4,0,0,4,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,2,28.314,35.25,79.6,5.1,8.08,1.03,1.77,2.07,16.304
PUCL_W40_OB_NS_LG,P_Caracol,PUCL,W40,OB,NS,7/24/18,2018,500,LG,4,0,0,3,0,0,0,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0,7,28.374,35.21,65.4,4.18,8.02,1.33,1.94,2.17,16.211
PUCL_W40_OB_NS_SM,P_Caracol,PUCL,W40,OB,NS,7/24/18,2018,250,SM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.374,35.21,65.4,4.18,8.02,1.33,1.94,2.17,16.211
PUCL_W40_OB_NS_SM,P_Caracol,PUCL,W40,OB,NS,7/24/18,2018,combined,SUM,4,0,0,3,0,0,0,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0,7,28.374,35.21,65.4,4.18,8.02,1.33,1.94,2.17,16.211
PUCL_W41_OB_HS_LG,P_Caracol,PUCL,W41,OB,HS,8/1/18,2018,500,LG,6,1,0,4,0,0,0,1,1,0,0,0,0,2,2,0,0,0,0,0,0,0,11,28.361,35.26,70.6,4.52,8.07,3.62,3.87,3.31,14.289
PUCL_W41_OB_HS_SM,P_Caracol,PUCL,W41,OB,HS,8/1/18,2018,250,SM,4,1,0,2,1,0,0,0,1,0,0,0,2,0,0,0,0,0,1,0,0,0,9,28.361,35.26,70.6,4.52,8.07,3.62,3.87,3.31,14.289
PUCL_W41_OB_HS_SM,P_Caracol,PUCL,W41,OB,HS,8/1/18,2018,combined,SUM,10,2,0,6,1,0,0,1,2,0,0,0,2,2,2,0,0,0,1,0,0,0,20,28.361,35.26,70.6,4.52,8.07,3.62,3.87,3.31,14.289
PUCL_W42_OB_HS_LG,P_Caracol,PUCL,W42,OB,HS,8/7/18,2018,500,LG,10,2,0,2,1,0,0,5,1,1,0,0,1,0,1,0,0,0,0,1,0,0,11,28.501,35.37,84.9,5.41,8.13,4.21,4.74,3.83,14.25
PUCL_W42_OB_HS_SM,P_Caracol,PUCL,W42,OB,HS,8/7/18,2018,250,SM,8,5,0,1,2,0,0,0,4,1,0,0,1,0,0,0,0,0,2,0,0,0,14,28.501,35.37,84.9,5.41,8.13,4.21,4.74,3.83,14.25
PUCL_W42_OB_HS_SM,P_Caracol,PUCL,W42,OB,HS,8/7/18,2018,combined,SUM,18,7,0,3,3,0,0,5,5,2,0,0,2,0,1,0,0,0,2,1,0,0,25,28.501,35.37,84.9,5.41,8.13,4.21,4.74,3.83,14.25
PUCL_W43_OB_HS_LG,P_Caracol,PUCL,W43,OB,HS,8/14/18,2018,500,LG,8,1,0,5,0,0,0,2,1,0,0,0,3,2,0,0,0,0,0,0,0,0,6,28.992,35.97,40.3,2.54,7.96,1.43,2.13,2.28,16.043
PUCL_W43_OB_HS_SM,P_Caracol,PUCL,W43,OB,HS,8/14/18,2018,250,SM,4,3,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,11,28.992,35.97,40.3,2.54,7.96,1.43,2.13,2.28,16.043
PUCL_W43_OB_HS_SM,P_Caracol,PUCL,W43,OB,HS,8/14/18,2018,combined,SUM,12,4,0,5,0,0,0,3,4,0,0,0,3,2,0,0,0,0,0,0,0,0,17,28.992,35.97,40.3,2.54,7.96,1.43,2.13,2.28,16.043
PUCL_W44_OB_HS_LG,P_Caracol,PUCL,W44,OB,HS,8/21/18,2018,500,LG,7,2,0,0,1,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,1,0,2,29.121,35.95,33.1,2.08,7.91,2.04,2.76,2.65,16.229
PUCL_W44_OB_HS_SM,P_Caracol,PUCL,W44,OB,HS,8/21/18,2018,250,SM,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,29.121,35.95,33.1,2.08,7.91,2.04,2.76,2.65,16.229
PUCL_W44_OB_HS_SM,P_Caracol,PUCL,W44,OB,HS,8/21/18,2018,combined,SUM,9,2,0,0,3,0,0,4,2,0,0,0,0,0,0,0,0,0,0,2,1,0,2,29.121,35.95,33.1,2.08,7.91,2.04,2.76,2.65,16.229
PUCL_W45_OB_HS_LG,P_Caracol,PUCL,W45,OB,HS,8/28/18,2018,500,LG,8,2,0,4,1,0,0,1,0,2,0,0,2,0,2,0,0,0,0,0,1,0,2,28.693,34.98,67.8,4.32,8.07,2.14,5.63,2.79,17.334
PUCL_W45_OB_HS_SM,P_Caracol,PUCL,W45,OB,HS,8/28/18,2018,250,SM,4,3,0,1,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,4,28.693,34.98,67.8,4.32,8.07,2.14,5.63,2.79,17.334
PUCL_W45_OB_HS_SM,P_Caracol,PUCL,W45,OB,HS,8/28/18,2018,combined,SUM,12,5,0,5,1,0,0,1,3,2,0,0,3,0,2,0,0,0,0,0,1,0,6,28.693,34.98,67.8,4.32,8.07,2.14,5.63,2.79,17.334
PUCL_W46_OB_HS_LG,P_Caracol,PUCL,W46,OB,HS,9/4/18,2018,500,LG,2,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,28.643,35.16,73.4,4.68,8.16,2.7,7.03,3.24,17.438
PUCL_W46_OB_HS_SM,P_Caracol,PUCL,W46,OB,HS,9/4/18,2018,250,SM,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,28.643,35.16,73.4,4.68,8.16,2.7,7.03,3.24,17.438
PUCL_W46_OB_HS_SM,P_Caracol,PUCL,W46,OB,HS,9/4/18,2018,combined,SUM,3,2,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,4,28.643,35.16,73.4,4.68,8.16,2.7,7.03,3.24,17.438
PUCL_W47_OB_HS_LG,P_Caracol,PUCL,W47,OB,HS,9/11/18,2018,500,LG,9,4,0,4,1,0,0,0,4,0,0,0,0,1,3,0,0,0,0,1,0,0,10,28.882,35.03,83.7,5.32,8.2,3.09,6.2,2.97,15.289
PUCL_W47_OB_HS_SM,P_Caracol,PUCL,W47,OB,HS,9/11/18,2018,250,SM,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,28.882,35.03,83.7,5.32,8.2,3.09,6.2,2.97,15.289
PUCL_W47_OB_HS_SM,P_Caracol,PUCL,W47,OB,HS,9/11/18,2018,combined,SUM,10,5,0,4,1,0,0,0,5,0,0,0,0,1,3,0,0,0,0,1,0,0,15,28.882,35.03,83.7,5.32,8.2,3.09,6.2,2.97,15.289
PUCL_W48_OB_HS_LG,P_Caracol,PUCL,W48,OB,HS,9/18/18,2018,500,LG,12,5,0,7,0,0,0,0,5,0,0,0,0,4,3,0,0,0,0,0,0,0,16,28.996,35.32,86.9,5.5,8.08,2.69,5.57,2.77,16.726
PUCL_W48_OB_HS_SM,P_Caracol,PUCL,W48,OB,HS,9/18/18,2018,250,SM,8,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,0,0,16,28.996,35.32,86.9,5.5,8.08,2.69,5.57,2.77,16.726
PUCL_W48_OB_HS_SM,P_Caracol,PUCL,W48,OB,HS,9/18/18,2018,combined,SUM,20,5,0,7,8,0,0,0,5,0,0,0,0,4,3,0,0,0,6,2,0,0,32,28.996,35.32,86.9,5.5,8.08,2.69,5.57,2.77,16.726
PUCL_W49_OB_HS_LG,P_Caracol,PUCL,W49,OB,HS,9/25/18,2018,500,LG,8,5,0,2,0,0,0,1,2,3,0,0,1,1,0,0,0,0,0,0,0,0,4,29.137,35.24,79.9,5.05,8.08,2.46,5.87,2.87,16.573
PUCL_W49_OB_HS_SM,P_Caracol,PUCL,W49,OB,HS,9/25/18,2018,250,SM,6,4,0,1,0,0,0,1,4,0,0,0,1,0,0,0,0,0,0,0,0,0,15,29.137,35.24,79.9,5.05,8.08,2.46,5.87,2.87,16.573
PUCL_W49_OB_HS_SM,P_Caracol,PUCL,W49,OB,HS,9/25/18,2018,combined,SUM,14,9,0,3,0,0,0,2,6,3,0,0,2,1,0,0,0,0,0,0,0,0,19,29.137,35.24,79.9,5.05,8.08,2.46,5.87,2.87,16.573
PUCL_W50_OB_HS_LG,P_Caracol,PUCL,W50,OB,HS,10/4/18,2018,500,LG,11,5,0,0,2,1,0,3,4,1,0,0,0,0,0,0,0,0,0,1,1,0,7,29.208,35.45,61.3,3.86,8.04,3.15,6.28,3.49,16.95
PUCL_W50_OB_HS_SM,P_Caracol,PUCL,W50,OB,HS,10/4/18,2018,250,SM,2,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,29.208,35.45,61.3,3.86,8.04,3.15,6.28,3.49,16.95
PUCL_W50_OB_HS_SM,P_Caracol,PUCL,W50,OB,HS,10/4/18,2018,combined,SUM,13,7,0,0,2,1,0,3,6,1,0,0,0,0,0,0,0,0,0,1,1,0,9,29.208,35.45,61.3,3.86,8.04,3.15,6.28,3.49,16.95
PUCL_W51_OB_HS_LG,P_Caracol,PUCL,W51,OB,HS,10/9/18,2018,500,LG,16,9,0,1,5,0,0,1,9,0,0,0,0,0,1,0,0,0,2,3,0,0,16,29.041,36.18,93.4,5.88,8.2,2.13,4,2.72,16.703
PUCL_W51_OB_HS_SM,P_Caracol,PUCL,W51,OB,HS,10/9/18,2018,250,SM,7,7,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,7,29.041,36.18,93.4,5.88,8.2,2.13,4,2.72,16.703
PUCL_W51_OB_HS_SM,P_Caracol,PUCL,W51,OB,HS,10/9/18,2018,combined,SUM,23,16,0,1,5,0,0,1,15,1,0,0,0,0,1,0,0,0,2,3,0,0,23,29.041,36.18,93.4,5.88,8.2,2.13,4,2.72,16.703
PUCL_W52_OB_HS_LG,P_Caracol,PUCL,W52,OB,HS,10/16/18,2018,500,LG,10,7,0,1,2,0,0,0,7,0,0,0,0,0,0,1,0,0,0,0,2,0,6,29.425,35.64,65,4.08,8.1,4.01,5.47,3.22,16.986
